open,high,low,close,volume,Target
89.84993539396577,91.40369415998182,89.7177660383214,90.08297834549525,7370,0
89.61534826059061,90.43323791861563,89.54306929520632,89.54306929520632,5860,0
88.1999775185402,88.57638704463771,86.69975565709326,87.6121212136322,4729,1
87.77933219577484,88.68138375013235,87.0004951529544,88.00994304454106,8962,0
87.43661767924807,88.30628076052277,86.08554478683493,86.30319666095545,6510,1
86.63434041002645,87.75977519444122,85.74814922144166,86.98426412527584,9619,0
86.47305469836044,87.66246659122777,86.41041512103321,86.41041512103321,7761,1
86.87710555517498,88.51977850843095,86.63398209666208,87.9399592482082,7110,1
88.7632914563855,89.66391219103338,88.46904895074904,89.66391219103338,7955,0
88.93786926921734,89.57626119482573,87.58128588338936,88.07711246751552,1106,1
89.19541965994011,89.5240381356891,88.99506708214595,89.5240381356891,5754,0
89.12097374417394,89.72416117525628,88.88913165203908,88.88913165203908,6278,0
87.2022025288749,87.7463165309891,86.05617238473285,87.7463165309891,7408,0
87.17568865342568,87.33848155949798,86.39831716857978,86.39831716857978,8635,1
87.23591886336672,87.27683803876243,85.67712967886983,87.27683803876243,2225,1
89.699160975852,90.70134843163346,88.16869956610861,88.82617200896264,5250,1
89.50680001107088,90.247624356491,87.87715787995808,89.29981542197251,1895,1
89.80834735340449,90.32156091987608,89.43567176945251,89.43567176945251,2620,1
89.77363558369925,90.00223549903926,89.53093683587396,90.00223549903926,6088,0
88.60495754607972,89.59930692068824,86.71494737489678,87.76797719164013,6419,1
89.74778036059473,92.31011401939004,89.29298564321704,90.29974461992656,2385,0
90.49971339328151,90.69074115588168,89.45990686225463,90.15561536501917,3433,1
91.29074534032455,93.70336076193746,90.68309899495108,91.17627296852568,2301,0
90.38135788552981,91.16596217342783,90.24404691974092,90.52911379292993,7858,1
91.78415219646591,91.8034125762003,90.826360581993,91.02232752480707,9950,0
90.38230113367364,90.64519196288191,90.17469778227301,90.59266824721452,9938,1
90.96915822747391,90.99162412028596,90.6614815740728,90.99162412028596,9784,1
93.15961385328389,93.7067329684591,92.06409446443833,92.38151906745117,6644,1
92.1690775281532,93.34989034346204,91.28832343855046,93.34088767142704,6088,0
91.60277979855042,92.71710149321929,89.80405478019911,92.71710149321929,6440,0
91.70243116363807,92.41781247907932,90.96723012887482,90.96723012887482,8493,0
91.19895550952187,91.9171412352298,89.54274725746457,89.74390090443131,7291,1
89.64829207845574,90.08676781726547,89.40523087957487,89.9502529786275,4307,0
89.71685505326175,89.73647171095574,89.71456711711825,89.71456711711825,9894,0
88.65455133953566,89.32741257550248,87.58418617930573,89.32741257550248,5708,0
89.12814377017084,89.71995790391222,87.85625134823218,89.16295131067066,1104,0
88.20871953593704,88.56276024687806,88.09790697565795,88.09790697565795,4833,1
89.75865394095457,90.33225571385148,89.37041088743304,89.37041088743304,1395,0
88.97540064861833,89.07725694388031,88.91948020009612,89.07725694388031,4517,0
88.65333913241265,90.20235928390784,88.31538160418053,88.31538160418053,4291,1
89.46685634978233,90.70596342543624,88.57555266291257,89.51068514924276,3010,0
88.23599203334837,89.70351729910081,88.23176217435422,89.19179477846085,5537,0
88.46345196795251,88.62821280918902,87.84456566992935,87.97919361602167,5968,1
89.77059472223493,89.82148242409095,88.13223498996399,89.72466589349477,5762,0
88.1631114876737,88.33645315204411,87.78180187540892,88.14654307785118,2051,1
88.34774534620601,88.59169854411451,88.03609249020123,88.59169854411451,3841,1
88.60762814045444,88.83083039508924,87.08871731536436,88.83083039508924,7618,1
89.38945101223175,90.87931445083383,86.75872087540269,89.16933728097692,5723,0
88.15250030135365,89.75340427983016,87.76412457212349,88.21614936285017,8472,0
86.83204368826938,87.66054071304963,86.73721945698851,86.73721945698851,8913,1
87.35398525388628,87.45724001403532,86.83920257897154,86.83920257897154,6524,1
87.65096992711946,89.29415873827362,87.40743972293312,87.9085707845176,4584,1
87.90146277746534,88.07731718189741,87.84105904826843,88.07731718189741,9539,0
88.24791098696232,89.90938115269034,87.12013073632842,87.36419184627127,2263,1
87.56788626538383,87.58877275367979,87.48177539712485,87.48177539712485,5665,0
87.80013996254483,88.03084086826351,87.05321667747467,87.05321667747467,9014,1
88.09321243584351,89.35337720101609,87.10304619688422,88.81780421456664,2351,0
87.37886101781714,87.99522242585662,87.16172994287093,87.82734647201359,7980,1
89.2446355289619,89.61983190928584,88.71809884528959,89.08609783654543,8190,1
89.71846844987368,90.03618354662991,89.24105774368088,89.24105774368088,4827,0
88.52716495267104,89.80880874767482,87.87733806717361,88.61954174431096,9861,1
89.18371856130487,89.74140962202999,89.09955033111918,89.09955033111918,3646,0
88.20903689107755,89.32049484801458,88.19620824753386,88.35246345793504,1266,1
88.99612149482,89.242626273252,88.51629445945316,89.242626273252,8434,1
90.1547170738274,90.65293882232419,89.88607132051766,89.88607132051766,2022,0
89.3340347554757,90.47418379399697,87.49767497170531,87.80151647864604,8947,1
90.29741088472001,91.87795157128838,89.86463700113163,91.87684877641487,3037,0
90.71019181165651,91.72528600348438,89.91637334451269,90.09843217215193,9756,1
91.53225197165101,92.34310948286135,91.2348758924079,92.34310948286135,8778,1
93.42904495430494,94.68662281321956,93.18266155179039,93.2750472891071,2059,0
93.18365683830208,93.41767669740906,92.19728033239615,93.02170202136075,2424,0
92.4299206739446,92.89627904839092,91.71794744668567,92.86833337344125,5123,0
91.54040624431906,92.52774076090816,89.99760302607616,90.65640738757261,1219,1
90.72459595935362,90.80054698299614,90.56396483982813,90.80054698299614,1405,0
90.64749424993953,90.96734177319438,90.16332029869079,90.26600483511544,3318,0
90.98864622475617,91.14040421700491,90.02239990500291,90.02239990500291,9983,1
91.2653370240862,92.10047992571621,91.0899585681875,91.60281909881259,6058,1
92.0925202731222,94.18205899481698,91.60101462587542,91.82921246624429,2309,1
92.10552216500011,93.71318319211817,92.0962336034323,92.0962336034323,8621,1
93.55905624215744,93.74379682105317,93.2520751694712,93.2520751694712,5929,1
93.29439940891947,95.31800562814911,91.48099171040406,94.88579977668228,9702,1
96.0145685755091,96.0213684200691,95.67168971395154,96.0213684200691,9683,1
96.6402359232741,96.8302749582756,96.36188728862943,96.8302749582756,2617,0
95.78307836685782,96.14052378966825,95.27386500425868,95.47763366441615,2520,0
94.71218586879671,94.89257755055911,93.86582614890973,93.86582614890973,8892,1
95.19465828403989,96.56750675871642,94.60975063062212,96.56750675871642,2583,0
94.97119549871404,97.18305741004355,94.49243692719234,94.91009799070817,7704,1
95.68519599280613,97.21862969410246,95.32572019525901,95.32572019525901,8988,1
96.15843361737967,97.58239076982981,93.80935783067892,96.57523519186279,7583,0
96.08560470472281,96.35225703395723,95.36956126844697,96.35225703395723,2575,0
95.2388109866544,95.66805540695306,94.82218568103893,95.21576043056893,7935,0
93.72396376196853,94.31251703173925,93.66084074885728,94.31251703173925,7176,1
93.27744880990151,94.87557316178527,92.88164996119177,94.36044874841838,3613,0
94.13384760422498,94.59602027030692,93.8702967922702,93.8702967922702,4892,0
94.34794134835519,96.37225097164205,93.06384555440708,93.67415124269571,9653,1
93.1022025696432,94.465376574236,90.67581049910798,94.05973973292296,7733,0
93.27538349549438,93.46508966310478,90.88845362529871,90.88845362529871,5431,1
93.66070087522323,94.32268305301983,93.16482270321308,93.51124518205823,9112,0
92.77684343902209,93.20273064521513,91.67954325147838,91.67954325147838,2381,1
92.93056854496761,92.94971632238337,91.36492051336202,92.45401474353409,4515,1
92.98877726341361,93.63026417245791,89.98114492371985,92.6899571743844,5454,0
91.845806965583,92.33367925045407,91.27462755936378,91.48756258767548,8769,1
92.20359432593128,94.00794243571802,91.95993710222857,91.95993710222857,7489,0
92.76437885229952,92.95528264402681,91.67417044550008,91.67417044550008,9384,1
93.84743009547479,94.56718803762297,92.86189049475387,94.56718803762297,4534,1
94.90123214750969,96.19450510538086,93.93148842787501,96.19450510538086,1755,0
93.5235627795526,94.47999915637061,93.41302746207866,93.41302746207866,3525,0
92.58573773963748,93.05814401751786,91.95942246345447,93.05814401751786,1827,0
93.10077300684614,94.5848890353821,92.60670908787063,92.70130751637329,5748,1
93.61455895775835,93.97017230654401,90.75993229485395,93.74374643109006,3333,1
94.1296066440644,94.44266467458755,93.2727547789366,94.06633268416748,5946,1
97.98233813471911,97.98304672929576,96.85628417380806,97.32258949346514,9302,1
98.55322864541228,99.803636379382,98.29688796703978,99.53708098901842,9046,1
99.68879428559288,100.29330961194825,99.15074652710274,99.81468081616954,9984,1
100.64279604908609,101.5251291114095,99.84495226919032,100.16624462586685,8181,0
101.29418730039188,101.74627763322496,99.43485052873183,99.98959785659142,4414,1
100.97891805575154,101.44896020351104,100.93342657942078,100.93342657942078,7457,1
101.7378872762448,102.00376550589685,101.1795508530331,101.1795508530331,7749,0
100.96506206170723,101.40178179774783,99.10841462514527,100.9772856101224,1296,0
100.72824345496723,100.79437606959306,100.24647748387375,100.24647748387375,1568,0
100.24287990713812,102.34260169630463,99.9184213027856,99.97731939461957,6283,1
100.32475404652443,100.57177974727043,98.52089125396206,100.57177974727043,8664,1
102.63941261319795,102.99775276521918,100.24745640888493,102.99775276521918,8511,0
100.7721474206062,101.41968922624136,99.9273730448245,100.73987052650358,6465,1
101.45840761098071,102.20259958248064,101.45284731733264,101.45284731733264,9263,0
99.84569173979106,100.02691591300916,98.66717904999264,100.02691591300916,5382,0
99.37375987400164,100.02313291232306,98.00035698503189,99.89451599436035,1065,1
100.462710470969,101.784014503242,99.94280833144025,100.13490401109247,1879,0
100.52699049006446,101.9465934945781,98.65817264952061,99.10097237294401,9259,1
99.44924571213515,100.04966927787386,99.02954010377789,99.8431189302999,8222,0
98.73394200287518,100.6004819542358,98.45736049728413,99.56326577545805,6069,0
99.41353975180986,100.42105344164679,99.40498367098552,99.40498367098552,4239,0
98.68317312009272,99.36780294585272,97.11229166296681,98.97437587523075,1507,0
98.8996317096747,99.69025730883746,97.54405877396435,98.53605841475967,8704,1
98.94520354957851,100.91530736729034,98.33434590977345,98.76117115037951,2125,0
98.2936032019727,99.18620054027201,97.78911994558969,97.78911994558969,1885,1
100.43754729129802,101.6487192205788,98.87451298472676,100.21576588758188,3841,1
101.07146631361603,101.80223043268255,99.89200664910825,101.80223043268255,8975,0
99.04632372695842,99.06059679479485,97.61123632773618,98.41492117139187,7565,1
99.23277804172785,100.1867174611245,98.88547575277,99.28530440994317,7083,0
98.57099157695946,98.97802788988623,97.11771610091691,97.81504087026754,5870,1
99.42342491175569,100.10974336871239,99.34519425269717,99.78386658804847,3525,0
98.63090417332299,98.73679862643823,96.78900640036512,98.41438097578681,5215,0
98.51616773185609,99.10058071232856,97.62410013212437,97.62410013212437,2938,1
99.02115501083655,100.99759559535204,98.43126269308094,100.35370647850168,4232,1
99.88691020500667,101.45115181671773,99.18822139148963,100.81584221853889,4744,0
98.68661379795088,100.3038263729195,98.6614029304108,98.6614029304108,7221,0
98.35211256210994,98.45646849963315,96.80899433416707,98.45646849963315,4465,0
97.87716725094899,98.77595129927211,97.71287248557842,98.41457925376936,1440,0
97.22383801837528,98.55415164411427,95.02761487622247,97.86613925338645,1461,1
98.98929225865638,99.17841264943341,98.49630580014191,98.49630580014191,9803,1
99.39427396961733,100.3159240815418,99.33675621661187,100.3159240815418,6413,0
98.13339001528229,98.26093913565983,97.05804661332539,97.56369105235656,6755,1
99.05125196233706,100.5624068925844,98.84058349713395,98.84058349713395,6012,1
101.17340815934969,102.62458384940125,100.9638739290869,102.62458384940125,4163,0
102.20587341990084,102.21796236774689,101.11424824774174,102.21796236774689,7752,0
100.68650345394683,101.93889689835994,100.45265542815723,100.45265542815723,1005,0
100.20226938108057,100.56590126370554,99.16682596466363,99.16682596466363,5776,1
101.4691805302672,102.3560679203645,100.63311837816717,102.3560679203645,8038,0
100.76151106464842,101.18227285832947,99.33701524340147,99.41630139383982,7414,1
101.20533049279464,103.80954434942178,101.11362446864952,101.11362446864952,6739,1
101.97996454622398,102.17891269302048,101.09219503468545,101.64861224713613,4970,0
101.0530340746459,101.4897726263794,100.05540199772565,101.4897726263794,3606,0
100.9935087185841,101.39780347354579,100.70671448284583,101.39780347354579,1098,0
97.75224137851502,98.98802357033718,96.99272649102892,97.59440386867476,1525,0
96.72785373718074,97.79890741682979,96.4360951049222,97.03614580081955,7337,0
96.47528558578757,97.15550169123803,96.41545944225767,96.41545944225767,2180,0
95.22750240382273,96.4200099163007,94.73394219948844,95.36715609338808,9067,1
96.85991370775436,98.63850129176087,96.56901665016436,96.93325045253249,5491,0
95.42977232979372,95.7494241557127,93.43424054934198,95.7494241557127,6922,0
94.98972784309674,95.49390767410442,93.86848410300236,95.49390767410442,4071,0
95.12046842038284,95.20199109348448,94.19105843559203,95.20199109348448,6641,1
96.56174170944895,96.90941819298729,96.42960512054741,96.42960512054741,8381,0
95.12587955826952,95.61310812238307,94.6021482554981,95.61310812238307,3792,1
96.28904331042447,96.96475138958608,94.930469295167,96.19707484422143,5778,0
96.29927637144405,96.33342878893208,95.2195400501682,95.2195400501682,1014,0
95.3177677203961,96.40501365925891,93.29596908043416,94.91447992848516,3415,1
95.77987119465938,96.86569632354457,95.67859047595785,95.86439817844371,3685,1
95.97893089023285,96.65830417318935,95.3804933096518,96.65830417318935,9159,0
95.37871401307405,96.5275080482327,94.41212612208874,95.19518584091689,8926,1
95.44851609806408,96.11482859897329,95.38039267289612,95.38039267289612,5100,0
95.06320250120231,95.52579379405627,94.69923187034958,95.11994418449913,7374,1
95.17671984645357,96.90252657524417,93.08352191424362,95.29017588651011,7004,1
95.8388505209746,96.51641517331026,94.32696710141138,96.02468814987735,6521,1
97.42486733711996,98.61897674016734,96.26548629381944,98.34473885307439,8155,0
96.18705183829312,97.1682173694328,95.21395027727804,97.1682173694328,4297,1
98.32008521294938,98.78448947525877,97.54099247357269,97.72587434056771,3633,0
96.36799741342688,96.83005830667878,96.16476145884084,96.16476145884084,4890,0
96.21621231839129,96.99960282767388,95.75857906905367,95.75857906905367,1791,1
96.80452952487586,97.05606841092036,96.61884094445712,97.05606841092036,1151,1
97.0855213926109,97.68303158730254,95.57639037920634,97.68303158730254,4063,0
96.4628218727903,97.88519173448881,95.85721564015898,96.14773994488138,7367,0
96.25469962243302,97.9935992862306,95.74609124919958,96.01326905770803,8904,1
95.7616986877742,96.740556738556,95.33138936781955,96.740556738556,3091,0
95.17233393082998,95.25765207339501,93.68827726590564,95.25765207339501,5599,1
96.02193602785101,96.83020174949193,95.81346781731061,96.45817173265206,8408,0
96.37895151381606,97.20939592037263,95.17234335895215,95.18803500784233,3977,1
95.6860419185554,96.20855602382116,94.15887406196576,96.20855602382116,1842,0
96.58564179398866,97.00404001487735,95.53055242581196,95.6565054534789,4793,1
96.89294131486527,98.2945399078117,96.7666735786312,96.7666735786312,2659,1
97.70580343370422,98.35625352624035,96.72114864885695,97.3590318569375,9789,1
98.33543227562784,99.83851257738766,97.54290882851262,97.74963955217915,6162,0
97.50643726470577,98.55838488242868,97.0828386829776,97.28483757032073,7446,0
96.9462562245088,97.94431685182322,95.58063882031865,95.58063882031865,5270,1
97.69354982963206,98.07752110158441,96.7194279834157,98.07752110158441,4603,1
98.30392009506552,98.55412030131721,97.60049217827822,98.55412030131721,7764,0
98.28301850110137,100.27868599088534,96.9756487188704,96.9756487188704,2216,1
98.40034588441016,101.51026444041551,96.80247374991532,99.37880369007671,3291,0
99.67801078019858,100.28473383933476,99.04798580066468,99.04798580066468,4811,1
99.08643939136275,99.26963601008313,98.3544838888529,99.26963601008313,5993,1
99.63353677253279,100.16804242101334,99.4366149645359,99.56509027986638,6142,0
99.4313441200989,100.31899954597273,98.96676304198328,99.4601196841799,7862,0
99.21366291687167,99.53433054242886,99.16930411935606,99.16930411935606,7533,1
100.31243976885887,102.1076511247712,98.56673233599922,101.52456897309236,8526,0
101.1378561178469,101.3679268770383,100.64315046407187,100.64315046407187,3978,1
101.95136575384753,102.44910884293893,101.56793072244388,102.44910884293893,6347,1
103.25684456100186,103.92276881305632,102.84753608690613,103.92276881305632,8933,0
103.27784840263462,103.69943501324907,102.2719238908382,103.69943501324907,5595,1
103.95980137392958,104.7987418743992,102.83230527497653,104.7987418743992,7211,0
103.64953461733613,104.26678780388305,102.52162562408256,103.12058785461143,3170,1
103.97370096982456,104.53200272377059,103.81920730422931,104.53200272377059,9527,0
103.84355791545688,104.94371214842857,103.50700532557872,103.73746728011547,4021,1
103.9405538804496,104.38005511106982,103.92068024508129,104.38005511106982,9970,1
104.53571090588652,105.31464740939863,104.42844614007558,104.52802191016515,8836,0
103.71749022265304,104.17526308880493,102.49720732623533,103.32961444079056,2185,1
105.80987749833851,107.48436993168605,104.7331983708675,107.11594970221013,4285,0
104.8038601168388,104.80945613566786,104.0413408776922,104.31229817781987,4447,0
103.58967150405107,104.25841315964358,102.55336861197858,102.55336861197858,4991,1
104.74778237755113,105.83948325369045,104.15224744236727,104.2309354943773,5899,1
105.53944507151408,105.92654477398848,104.6389119941825,105.92654477398848,2935,1
106.16356488856623,106.859102646132,104.46412890555752,106.859102646132,9825,1
106.7919103978305,107.64101250857365,106.39011537088888,106.90303977312702,2285,1
106.7796636249836,107.07363057264779,106.09830129840829,107.07363057264779,9545,0
105.88240925349777,105.95400850535583,104.72871697215791,104.72871697215791,8479,1
105.9582138116915,107.4760875583723,105.20348051362369,105.51495034687359,6255,0
105.28105210017938,105.63808130098599,105.08162811419261,105.08162811419261,2885,1
106.25617183359714,107.14655499711692,105.78313355143692,106.14161240612462,6062,1
106.10911445209499,106.68431946820155,105.4635423800596,106.19320884034518,8066,0
105.28361725530247,105.78428297668368,103.6225338397353,105.78428297668368,4022,0
104.96223141364949,105.01200510083045,104.45897934889999,104.517424575479,6265,1
105.37516286792511,105.38222602655328,103.31175971544566,105.38222602655328,2547,0
104.81143831512114,105.47175945459459,104.4940878228786,104.76631542479709,5204,0
103.9892179195547,104.68804633975724,103.04803605313474,103.06332801566356,8590,1
104.23290513104662,104.65387807543601,104.04100739517358,104.11923844196518,2368,1
104.47787170215534,104.96989055014814,102.52952905736552,104.33421217225822,2757,0
103.9709285267842,104.49696336945179,102.94581937420243,103.80584796178115,5917,0
103.49989022116588,105.65323314103713,102.84599183284031,103.53164967774734,4484,1
103.73194015852353,104.82909287027722,103.7046267786721,103.80761369913691,4052,0
102.2838558170262,102.7626932730346,102.23648511448175,102.23648511448175,9382,0
100.87639204264964,101.73916780669276,99.29421527930351,101.73916780669276,1932,0
100.1579478213972,100.8514267333112,99.21754890491285,99.21754890491285,5237,1
99.94450066968535,100.33651330960448,99.38373976270549,99.38373976270549,8240,1
100.25540823528337,101.31534461932999,98.21918773242743,101.31534461932999,4238,1
101.73076445223292,102.34777040180961,101.68327098398127,101.68327098398127,1565,1
102.58842407543493,103.2719933986354,102.33935223078188,102.33935223078188,6378,1
102.4284855454715,103.79444125667203,100.75559164415994,103.16296229047272,6558,0
102.40946933756882,103.62141332295522,102.00525647229149,102.00525647229149,1743,0
101.40693997293101,101.66819050416487,100.69106722824006,101.17166606295858,9864,1
101.38842683693862,101.75770397618483,101.16139235807373,101.75770397618483,9722,0
101.09976819801848,101.24315666536073,100.77570002280952,100.77570002280952,6409,1
101.42248675835657,103.19872199125489,100.83104460660472,100.83104460660472,9753,0
100.59525581480425,101.00390862628491,99.91503545432755,99.91503545432755,6629,1
101.11460232904543,102.14397383722749,100.80719875932574,102.01296189739242,7318,1
102.647341242048,104.00001152789153,101.82272899161325,103.77211796203382,1301,0
102.53858109359115,104.06094027980905,102.26198032807997,102.26198032807997,4767,1
102.94029281569009,104.05298119068001,101.74481216486461,103.62350521969115,5280,1
103.6304368074012,104.25970020109399,103.03380774878947,104.25970020109399,8506,1
103.22921633551536,104.76294404543187,101.13127699638292,104.76294404543187,9701,0
103.45330881732578,103.98911028037807,102.9276778833404,103.20697353614592,7962,1
103.46590121810758,105.17325917570052,103.43349420476744,103.43349420476744,6429,0
103.5635773166564,104.68010175660507,102.89109172065007,102.89109172065007,8248,0
102.79056753280094,104.02637915280788,102.56729669688067,102.56729669688067,4445,0
102.81507770705988,102.97097588499655,101.07285601442462,102.5561389104815,3203,1
103.31307599830532,103.86136329479592,102.7670341994886,103.1252165972966,3834,1
104.76421960610037,104.92423783195315,103.6720984057518,104.92423783195315,9986,1
105.72349043218557,106.22527316835311,105.58815208429328,106.22527316835311,3479,1
107.87667288969713,108.9940717055996,106.88222551418822,107.70499923577235,5856,1
107.10932532680908,108.55782455670202,106.46331913969453,108.2078102028609,1434,1
107.98164596352976,108.34141460931885,105.60998660267086,108.33930733016085,2706,0
108.16498796926811,109.49103565535015,106.12291831634023,108.22949394213069,9260,1
